Aseptic,a·sep·tic,adjective,"“Dr Trajkovski and his colleagues then arranged for mice that had been born and raised... in aseptic conditions (and which were thus germ-free), to have bacteria...”","Free from contamination caused by harmful bacteria, viruses, or other microorganisms","sterile, germ-free, uncontaminated","<a href=""http://www.economist.com/news/science-and-technology/21679436-body-temperature-seems-part-be-controlled-gut-bacteria-cold-weather"" target=""_blank"">""Cold-weather friends"" published in <i>The Economist</i></a>",— Apr 1st 2017 —,[sound:aseptic.mp3]
Dross,dross,noun,"Some of its best properties could be sold quickly, but the dross might take years to offload.",Something regarded as worthless,"rubbish, junk, debris","<a href=""http://www.economist.com/news/leaders/21710815-arms-length-arrangement-both-principled-and-practical-how-donald-trump-should-handle"" target=""_blank"">""How Donald Trump should handle conflicts of interest"" published in <i>The Economist</i></a>",— Mar 31st 2017 —,[sound:dross.mp3]
Goad,goad,verb,"Her words were meant to goad officials into action, not (presumably) to describe how she saw the coming four years of her term.",Provoke or annoy (someone) so as to stimulate some action or reaction,"spur, prod, egg on","<a href=""http://www.economist.com/news/asia/21702808-new-president-faces-troubles-home-and-abroad-series-unfortunate-events"" target=""_blank"">""A series of unfortunate events"" published in <i>The Economist</i></a>",— Mar 30th 2017 —,[sound:goad.mp3]
Lax,lax,adjective,Mario Draghi has faced attacks from critics in Germany (for being too lax) and Greece (for being too tight).,"Not sufficiently strict, severe, or careful","slack, slipshod, negligent","<a href=""http://www.economist.com/blogs/buttonwood/2016/11/unaccountable-technocrats-or-convenient-scapegoats"" target=""_blank"">""Rethinking central bank independence"" published in <i>The Economist</i></a>",— Mar 29th 2017 —,[sound:lax.mp3]
Deride,de·ride,verb,Mr Trudeau’s domestic critics—so far a minority—deride him as 'Prime Minister Selfie' for posing incessantly with fans and celebrities...,Express contempt for; ridicule,"mock, jeer at, scoff at","<a href=""http://www.economist.com/news/briefing/21709291-why-canada-still-ease-openness-last-liberals"" target=""_blank"">""The last liberals"" published in <i>The Economist</i></a>",— Mar 28th 2017 —,[sound:deride.mp3]
Laconic,la·con·ic,adjective,"After decades in obscurity, he has been resurrected as an important literary figure, praised for his laconic style and eyewitness testimony...","(of a person, speech, or style of writing) using very few words","brief, concise, terse","<a href=""http://www.economist.com/news/books-and-arts/21571110-resurrection-rare-writer-living-grim-time-darkness-dawn"" target=""_blank"">""Darkness before dawn"" published in <i>The Economist</i></a>",— Mar 27th 2017 —,[sound:laconic.mp3]
Gall,gall,noun,"With enough gall and entrepreneurial spirit, it suggests, anyone can end up driving a Porsche and living in a marble-floored luxury apartment.","Bold, impudent behavior","insolence, nerve, audacity","<a href=""http://www.economist.com/news/books-and-arts/21705669-how-hollywood-learned-stop-worrying-and-love-war-zone-war-games"" target=""_blank"">""War games"" published in <i>The Economist</i></a>",— Mar 26th 2017 —,[sound:gall.mp3]
Ingrate,in·grate,noun,Greater liberty... over the past generation is abused by ingrates who think it funny to depict their leaders pantless...,An ungrateful person,,"<a href=""http://www.economist.com/blogs/newsbook/2013/08/political-satire"" target=""_blank"">""Run!"" published in <i>The Economist</i></a>",— Mar 25th 2017 —,[sound:ingrate.mp3]
Largesse,lar·gesse,noun,"All else equal, such largesse should indeed give the economy some temporary vim.",Generosity in bestowing money or gifts upon others,"liberality, munificence, bounty","<a href=""http://www.economist.com/news/united-states/21710798-markets-are-betting-donald-trump-will-keep-abandoning-his-campaign-promises-king"" target=""_blank"">""King of debt"" published in <i>The Economist</i></a>",— Mar 24th 2017 —,[sound:largesse.mp3]
Canard,ca·nard,noun,"In March 2014 Newsweek... identified a man living in California... as the real Satoshi, but this turned out to be an embarrassing canard.",An unfounded rumor or story,"piece of gossip, whisper","<a href=""http://www.economist.com/news/briefings/21698061-craig-steven-wright-claims-be-satoshi-nakamoto-bitcoin"" target=""_blank"">""Craig Steven Wright claims to be Satoshi Nakamoto. Is he?"" published in <i>The Economist</i></a>",— Mar 23rd 2017 —,[sound:canard.mp3]
Modish,mod·ish,adjective,"With these modish safety demonstrations becoming the norm, the question is what, exactly, do they accomplish?",Conforming to or following what is currently popular and fashionable,"modern, trendy, in","<a href=""http://www.economist.com/blogs/gulliver/2016/06/buckle-up-and-get-down"" target=""_blank"">""Why airline safety videos are getting catchier"" published in <i>The Economist</i></a>",— Mar 22nd 2017 —,[sound:modish.mp3]
Leery,leer·y,adjective,The past two decades have left working-class voters in many countries leery of globalisation.,Cautious or wary due to realistic suspicions,"careful, circumspect, on one's guard","<a href=""http://www.economist.com/news/finance-and-economics/21690073-globalisation-can-make-everyone-better-does-not-mean-it-will-trade"" target=""_blank"">""Trade in the balance"" published in <i>The Economist</i></a>",— Mar 21st 2017 —,[sound:leery.mp3]
Fluke,fluke,noun,Was this a fluke? Mr Baker is not the first to notice the anomaly.,"Unlikely chance occurrence, especially a surprising piece of luck","coincidence, accident, a twist of fate","<a href=""http://www.economist.com/blogs/buttonwood/2016/06/academics-and-investing"" target=""_blank"">""Risk and the stockmarket"" published in <i>The Economist</i></a>",— Mar 20th 2017 —,[sound:fluke.mp3]
Insipid,in·sip·id,adjective,It was a stultifying procession of patriotic songs... insipid skits and bald propaganda.,Lacking vigour or interest,"boring, vapid, dull","<a href=""http://www.economist.com/news/china/21693242-rotten-new-flavour-chinese-propaganda-core-values"" target=""_blank"">""Core values"" published in <i>The Economist</i></a>",— Mar 19th 2017 —,[sound:insipid.mp3]
Lambaste,lam·baste,verb,Yet the president was lambasted for his otherworldly complacency.,Criticize (someone or something) harshly,"castigate, chastise, condemn","<a href=""http://www.economist.com/news/international/21706250-people-are-surprisingly-good-coping-repeated-terrorist-attacks-america-and"" target=""_blank"">""Learning to live with it"" published in <i>The Economist</i></a>",— Mar 18th 2017 —,[sound:lambaste.mp3]
Missive,miss·ive,noun,In 2001—aeons ago in internet time—the European Commission sent a sternly worded missive to Microsoft.,"A letter, especially a long or official one","message, communication, note","<a href=""http://www.economist.com/news/business/21697193-european-commission-going-after-google-againthis-time-better-chance"" target=""_blank"">""Android attack"" published in <i>The Economist</i></a>",— Mar 17th 2017 —,[sound:missive.mp3]
Whitewash,white·wash,verb,"Indeed, in trying to whitewash the past, the government may stir up prejudice instead.",Deliberately attempt to conceal unpleasant facts about (a person or organization),"cover up, sweep under the carpet","<a href=""http://www.economist.com/news/europe/21696555-poland-had-been-coming-terms-its-past-now-government-wants-bury-it-again"" target=""_blank"">""The politics of memory"" published in <i>The Economist</i></a>",— Mar 16th 2017 —,[sound:whitewash.mp3]
Impugn,im·pugn,verb,Impugning Mr Abe’s motives is too cynical. His commitment to economic revival was no doubt sincere...,"Dispute the truth, validity, or honesty of (a statement or motive)","call into question, challenge","<a href=""http://www.economist.com/news/finance-and-economics/21702756-abenomics-may-have-failed-live-up-hype-it-has-not-failed-and"" target=""_blank"">""Three-piece dream suit"" published in <i>The Economist</i></a>",— Mar 15th 2017 —,[sound:impugn.mp3]
Knell,knell,noun,"The change in policy is a blow to the prison industry, but it hardly sounds a death knell for its business model.","The sound of a bell, especially when rung solemnly for a death or funeral","toll, ringing, chime","<a href=""http://www.economist.com/blogs/democracyinamerica/2016/08/profit-and-punishment"" target=""_blank"">""America is phasing out the federal use of private prisons"" published in <i>The Economist</i></a>",— Mar 14th 2017 —,[sound:knell.mp3]
Mire,mire,verb,Ms Park is hopelessly mired in an ever-deepening influence-peddling scandal.,Involve someone or something in (a difficult situation),"entangle, tangle up, embroil","<a href=""http://www.economist.com/news/leaders/21711051-president-has-duty-spare-her-country-months-drift-why-park-geun-hye-should-resign"" target=""_blank"">""Why Park Geun-hye should resign"" published in <i>The Economist</i></a>",— Mar 13th 2017 —,[sound:mire.mp3]
Boycott,boy·cott,noun,"Conversely some prominent black women have called for a boycott, seeing Mr Parker’s past as a disqualifying stain.",A punitive ban that forbids relations with certain groups,"veto, shunning, rejection","<a href=""http://www.economist.com/news/united-states/21708168-new-release-raises-questions-about-pasts-grip-present-blood-leaves"" target=""_blank"">""Blood on the leaves"" published in <i>The Economist</i></a>",— Mar 12th 2017 —,[sound:boycott.mp3]
Whittle,whitt·le,verb,Democrats had spent a nervous September watching that lead whittle away after Mrs Clinton’s bout of pneumonia...,"Reduce something in size, amount, or extent by a gradual series of steps","erode, wear away, diminish","<a href=""http://www.economist.com/blogs/graphicdetail/2016/10/daily-chart-4"" target=""_blank"">""Hillary Clinton’s polling compared with Barack Obama’s"" published in <i>The Economist</i></a>",— Mar 11th 2017 —,[sound:whittle.mp3]
Jibe,jibe,noun,"He often looked angry and some of his jibes sounded like mere insults, rather than irreverent statements that make people laugh.",An insulting or mocking remark,"snide remark, taunt, dig","<a href=""http://www.economist.com/blogs/democracyinamerica/2016/02/gop-debate-houston"" target=""_blank"">""Rubio and Cruz come out swinging at Trump"" published in <i>The Economist</i></a>",— Mar 10th 2017 —,[sound:jibe.mp3]
Gaffe,gaffe,noun,Personally he is likeable. But he is also gaffe-prone and the progenitor of a series of undiplomatic comments...,An unintentional act or remark causing embarrassment to its originator,"blunder, mistake, error","<a href=""http://www.economist.com/blogs/bagehot/2016/07/may-delusion"" target=""_blank"">""Britain’s new prime minister will regret appointing Boris Johnson"" published in <i>The Economist</i></a>",— Mar 9th 2017 —,[sound:gaffe.mp3]
Imbue,im·bue,verb,"Some feminists argue, moreover, that the very framework of economics is imbued with subtler forms of sexism.",Inspire or permeate with a feeling or quality,"saturate, fill, suffuse","<a href=""http://www.economist.com/news/finance-and-economics/21694529-feminist-economics-deserves-recognition-distinct-branch-discipline"" target=""_blank"">""A proper reckoning"" published in <i>The Economist</i></a>",— Mar 8th 2017 —,[sound:imbue.mp3]
